OBJECTID,Park Name,Property Management Area,SE_ANNO_CAD_DATA,PARKSBND_AREA,ORIG_FID,Spatial Data Quality Level,GLOBALID,GIS_CREATOR,GIS_CRT_DT,GIS_EDITOR,GIS_EDT_DT,x,y
70045,LINCOLN PARK,460,System.Byte[],5541025.620813,265,QL-D3,49450b03-1c03-4e6e-bfd0-0c36e9518fe7,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1254395.9862029,197676.678919137
70046,LINDEN ORCHARD PARK,4419,System.Byte[],14396.958782,266,QL-D3,14e9976c-0043-49fa-a6bd-b6f672096319,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1267382.57571523,250980.619555131
70047,LITTLE BROOK CREEK NATURAL AREA,4617,System.Byte[],104304.114418,267,QL-D3,1659ba35-d4ba-4490-872a-b73acdf017cd,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1281744.38852698,263874.607546628
70048,LITTLE BROOK PARK,297,System.Byte[],37635.302142,268,QL-D3,192c9f86-be44-4ab3-b5b0-54df073c1daa,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1280839.44939198,270202.345547304
70049,LLANDOVER WOODS GREENSPACE,301,System.Byte[],395874.417756,269,QL-D3,2f92e366-4e41-4c44-a7e6-e88013a6e899,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1263522.4010209,271131.961798295
70050,LONGFELLOW CREEK GREENSPACE,264,System.Byte[],256357.706866,270,QL-D3,6895ae9a-189a-45d2-a64f-adc13bf53786,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1261787.64202322,210426.812211469
70051,LONGFELLOW CREEK GREENSPACE,265,System.Byte[],2079900.270246,271,QL-D3,e0acb974-0e3a-4fc3-beef-1ab6d818c5f6,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1261808.41265097,202429.470266551
70052,LONGFELLOW CREEK GREENSPACE,267,System.Byte[],152254.84776,272,QL-D3,ff7ddd29-6c68-4d10-8001-a09a014cf080,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1262255.69194014,196802.541887879
70053,LONGFELLOW CREEK NATURAL AREA,265,System.Byte[],40275.723527,273,QL-D3,d8587f65-5b26-4cf9-9c94-558fe8706019,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1261295.2873649,204909.938402712
70054,LOWERY C. ""POP"" MOUNGER POOL,4473,System.Byte[],56400.671829,274,QL-D3,523aa465-f95c-432f-b6c5-9406212a2e4a,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1254561.07773623,238325.659628883
70055,LOWMAN BEACH PARK,461,System.Byte[],178200.92294,275,QL-D3,28a90411-7b54-4709-903d-c16e21e174bc,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1254030.41081856,200962.883304715
70056,LOYAL HEIGHTS PLAYFIELD,289,System.Byte[],291077.530427,276,QL-D3,ceef598a-ad08-4937-9e0c-03d1d06ba52e,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1258673.79949765,253384.808644384
70057,LYNN STREET MINI PARK,4075,System.Byte[],4697.754119,277,QL-D3,dd664d20-38ca-4d4e-8c7a-259ab134228a,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1271569.78354815,236939.184711546
70058,MACLEAN PARK,4422,System.Byte[],44429.534925,278,QL-D3,d3943a6e-1e81-4c14-8515-ddaf3bf73d9a,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1267680.08955589,235724.700263888
70059,MADISON PARK,369,System.Byte[],360582.160157,279,QL-D3,69a5d955-6c66-4505-820a-2d27c227855b,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1284708.02433197,235259.831771046
70060,MADISON PARK NORTH BEACH,4441,System.Byte[],195521.584866,280,QL-D3,1a7f6b88-660d-4654-9b56-57299ca107fb,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1284747.24406981,236452.27590847
70061,MADRONA BRIAR PATCH,4005,System.Byte[],7488.717735,281,QL-D3,9085fdbd-8734-4b67-9777-d6367ce704c6,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1282576.27597082,227790.630502135
70062,MADRONA PARK,370,System.Byte[],1256046.410136,282,QL-D3,8c0a39d4-0a50-4146-9fa2-29ddaa316a85,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1282939.02557339,225199.101892546
70063,MADRONA PLAYGROUND,371,System.Byte[],77035.303879,283,QL-D3,f4aa992a-ff06-48bc-b4dd-152c92aaa62a,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1281159.60393539,226281.959306881
70064,MADRONA RAVINE,2856,System.Byte[],36855.601541,284,QL-D3,5e40ae0f-863c-455a-81c4-8828b94319f6,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1282181.11862464,226360.149439216
70065,MAGNOLIA BOULEVARD,317,System.Byte[],965.315487,285,QL-D3,a9498efe-b813-4e15-860f-41165fef840c,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1255201.3763244,234765.979740381
70066,MAGNOLIA BOULEVARD,2843,System.Byte[],2337559.510621,286,QL-D3,620c700b-3777-4db0-a4bc-5dec17dec1b1,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1251555.65461323,237135.836221129
70067,MAGNOLIA GREENBELT,492,System.Byte[],139309.774765,287,QL-D3,a9bbd4a5-e42f-4988-a5cc-0fad2629f7c2,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1256843.95965339,235005.777817219
70068,MAGNOLIA MANOR PARK,747,System.Byte[],268497.222406,288,QL-D3,b7e8547d-bce8-4f53-84b9-19d487e6dd83,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1256458.72485957,241486.189397052
70069,MAGNOLIA PARK,317,System.Byte[],510531.487488,289,QL-D3,764b2989-382d-45b1-a1ac-5aba2f35c3f1,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1254815.48109882,234788.669983715
70070,MAGNOLIA TIDELANDS PARK,3041,System.Byte[],7672071.247304,290,QL-D3,adc60199-8fba-4cbb-8ab0-b8faebe46757,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1249141.76967722,238449.917910546
70071,MAPLE LEAF COMMUNITY GARDEN,4434,System.Byte[],15985.399719,291,QL-D3,8d08eb52-d495-4ede-b452-052e837d08e5,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1273867.65231198,259950.815853551
70072,MAPLE LEAF RESERVOIR PARK,3881,System.Byte[],1084249.05977,292,QL-D3,08938b36-e529-49cc-9d2c-e5538c36cb15,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1275399.99964097,255261.062765881
70073,MAPLE SCHOOL RAVINE,1630,System.Byte[],330999.14904,293,QL-D3,5f0262b7-8281-4693-b90a-d4df85ee6ee2,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1276046.26442456,204965.695180967
70074,MAPLE SPRINGS NATURAL AREA,4615,System.Byte[],46644.093266,294,QL-D3,94d3c5d6-7095-4f93-8a92-6ae97ad2cbe0,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1282704.34264381,256642.698125973
70075,MAPLE WOOD PLAYFIELD,418,System.Byte[],691349.86068,295,QL-D3,e1c095a1-fd85-4f95-941c-d7122e3f3471,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1273658.03560522,207827.45389314
70076,MARRA-DESIMONE PARK,4447,System.Byte[],377896.58059,296,QL-D3,0e7f40c8-2b7e-45d0-8a97-2277c813ca0c,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1271216.99521172,193856.584197134
70077,MARSHALL PARK,320,System.Byte[],34088.68082,297,QL-D3,514efa46-1332-4b16-a365-a10dfface38e,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1262323.60912715,233366.468103722
70078,MARTHA WASHINGTON PARK,432,System.Byte[],417194.493865,298,QL-D3,119391a8-0477-4541-96cb-b68224b01fa4,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1288052.88017505,201116.957799718
70079,MARTIN LUTHER KING JR MEMORIAL,3923,System.Byte[],191294.901096,299,QL-D3,d74c6930-df26-4dcd-98fd-3255f1d055b0,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1279172.41663681,216005.006763712
70080,MARVINS GARDEN,298,System.Byte[],4482.454109,300,QL-D3,9c3442a4-9e3a-400b-bc3a-8cea8bc008d1,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1258128.95839572,247511.359433293
70081,MATTHEWS BEACH PARK,347,System.Byte[],956042.104073,301,QL-D3,580ee351-8d10-4287-a93c-89ca36bd1104,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1285795.31940147,257431.204094887
70082,MAYFAIR PARK,321,System.Byte[],43086.30542,302,QL-D3,f11c75e5-4970-4b2a-899e-002ec0514d21,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1265739.40347664,238335.242286891
70083,MCGILVRA BOULEVARD,4013,System.Byte[],22333.951919,303,QL-D3,7275fa05-874d-4ed1-afb6-24b101c8dd96,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1283227.55025882,231963.832457557
70084,MCGILVRA PLACE,4008,System.Byte[],2652.021071,304,QL-D3,673759b5-24c3-4acf-bf92-b0832e4a1091,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1275474.29542415,227561.6060258
70085,MCGRAW SQUARE,339,System.Byte[],644.817639,305,QL-D3,f09ee495-3d2a-4d36-a8e2-1e3b69764e1c,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1269410.25013755,227226.062405556
70086,ME-KWA-MOOKS NATURAL AREA,268,System.Byte[],295525.359431,306,QL-D3,7293addb-16ff-4c50-b8d4-3d98f04af50e,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1253667.20649248,208075.009828463
70087,ME-KWA-MOOKS PARK,473,System.Byte[],751919.252225,307,QL-D3,e463f8b4-e056-4d3f-8787-01a658252f41,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1252659.70293006,209383.491791546
70088,MEADOWBROOK PLAYFIELD,352,System.Byte[],851211.769399,308,QL-D3,f753ed28-9960-4b5e-9f96-2e380e375c6a,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1280925.69593865,260854.322576717
70089,MEADOWBROOK TEEN LIFE CENTER,352,System.Byte[],7637.798913,309,QL-D3,33fc2556-1392-4b73-bc86-1575130328cc,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1280908.15791598,261359.698862553
70090,MERIDIAN PLAYGROUND,1104,System.Byte[],293196.836904,310,QL-D3,3716df1c-7470-4a69-a74c-d2f471c60525,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1271013.50841397,245862.936220974
70091,MILLER TRIANGLE,4015,System.Byte[],8179.605774,311,QL-D3,323b7f4f-9545-4723-b5f9-508cd804c9ff,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1277302.83376181,229749.404143631
70092,MINERAL SPRINGS PARK,291,System.Byte[],173101.536247,312,QL-D3,0af9b197-3139-405a-8e5a-67bb8a234a30,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1270344.87851764,261059.922887295
70093,MOCK CREEK RAVINE,277,System.Byte[],44096.673785,313,QL-D3,53c88a3d-628d-4c85-9b5d-175e536e188c,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1281833.3053439,258379.761580974
70094,MONTLAKE BOULEVARD,4021,System.Byte[],11469.267061,314,QL-D3,fb1d1efa-6b20-4dac-8fa6-42f2d1f80e2e,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1277764.32922989,238792.398524806
70095,MONTLAKE PLAYFIELD,376,System.Byte[],1135292.132955,315,QL-D3,5c3e6969-2b40-43ce-82f1-712f163616da,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1276444.15372065,237676.406990379
70096,MORGAN JUNCTION PARK,4460,System.Byte[],28632.751628,316,QL-D3,6431d9f8-d3fd-4218-a56c-9b825f81de3c,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1256558.50156289,203093.401353389
70097,MOUNT BAKER PARK,405,System.Byte[],158396.726544,317,QL-D3,f9d2a65a-621d-48f0-bbb6-14e044367b40,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1281616.24770714,216697.342977464
70098,MOUNT BAKER PARK,419,System.Byte[],1078079.120413,318,QL-D3,7a159680-aaa2-4387-9e70-128bbb9ae1bb,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1281258.04238681,215145.166619882
70099,MOUNT CLAIRE PARK,4019,System.Byte[],50990.97532,319,QL-D3,0e1c64d0-a1bc-4f84-b11a-5768305dc312,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1281722.51980431,215476.040301964
70100,MT BAKER RIDGE VIEWPOINT,4427,System.Byte[],5043.740823,320,QL-D3,347b60be-1670-4b5e-9263-f238d7eb09e3,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1280340.55275197,218621.68821013
70101,MYRTLE EDWARDS PARK,311,System.Byte[],209609.455841,321,QL-D3,93de4532-a590-4cc9-898a-40598a629d43,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1263483.74394597,229695.576823473
70102,MYRTLE RESERVOIR PARK,4463,System.Byte[],159366.920501,322,QL-D3,de831973-aa27-488c-91b9-373c14f29944,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1259004.25913855,200796.293414801
70103,NANTES PARK,3916,System.Byte[],14125.482619,323,QL-D3,8f7f95f6-5514-4606-9840-e2788b43c6ab,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1254495.07163465,215329.040595964
70104,NE 130TH STREET END,4654,System.Byte[],14775.449561,324,QL-D3,f80f4325-7e67-428f-a86e-2d2a369e5b50,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1284185.15825173,267072.927265465
70105,NE 60TH STREET PARK,3975,System.Byte[],14467.919812,325,QL-D3,5c259df8-f1c8-41e6-880f-326a8192786b,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1273511.63957256,248576.416686386
70106,NORAS WOODS,4403,System.Byte[],15161.429449,326,QL-D3,65272292-66eb-45e1-ba07-c5bf3998a20f,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1279988.18600264,225469.016378969
70107,NORTH BEACH PARK,247,System.Byte[],359057.653824,327,QL-D3,9f8acd79-c343-4424-bc65-ff50633ceb0d,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1256830.8435379,257297.061974719
70108,NORTH BEACH RAVINE: 30TH NW NATURAL AREA,271,System.Byte[],59981.618922,328,QL-D3,87ed614e-3663-40be-b359-a7f824602b7f,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1255901.6721679,257660.555998385
70109,NORTH LESCHI MOORAGE,367,System.Byte[],287977.003432,329,QL-D3,ea74b779-95d1-46ad-a4ba-27fa9b0d4b1b,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1282790.22403373,223707.480203882
70110,NORTH PARK SHOPS,481,System.Byte[],97399.124971,330,QL-D3,bb93a1f9-0fab-4b77-9c7d-35880b678ec3,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1269737.90663448,254636.382256716
70111,NORTHACRES PARK,361,System.Byte[],900522.847239,331,QL-D3,9c246ea1-6ed1-4325-9e4b-c21048ae0fa3,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1272791.4293988,266770.218553305
70112,NORTHEAST QUEEN ANNE GREENBELT,279,System.Byte[],432699.591078,332,QL-D3,9e057884-5e2e-41fa-88a0-30f2c7eaa57e,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1267854.84051873,235274.982987463
70113,NORTHGATE COMMUNITY CENTER,4425,System.Byte[],102980.215021,333,QL-D3,566044a7-26c6-4c74-ac03-82466f4055da,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1273800.28597689,261045.240173891
70114,NORTHGATE PARK,4445,System.Byte[],51498.587752,334,QL-D3,3b9c5dc4-5519-4da0-b051-98a8bc1ffc6e,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1273800.13374622,260779.853893638
70115,NORTHLAKE PARK,4452,System.Byte[],1659.700192,335,QL-D3,92e0fff0-6230-40a9-9d5c-0867f5ad5b14,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1273835.21405664,242235.300759718
70116,NW 60TH STREET VIEWPOINT,4161,System.Byte[],5346.534796,336,QL-D3,7729e617-8395-490f-957d-488248fa4050,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1252939.30965431,249177.892845631
70117,OBSERVATORY COURTS,322,System.Byte[],36209.771604,337,QL-D3,d931840f-96df-4ceb-ae6e-afed8132a560,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1265215.08267489,234004.350358129
70118,OCCIDENTAL SQUARE,323,System.Byte[],26627.306013,338,QL-D3,544b94b3-0cef-479e-b7b1-923d61f16a06,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1270384.66026223,222636.785494879
70119,OPEN WATER PARK,3005,System.Byte[],611502.86605,339,QL-D3,0ec6993e-bd3a-44fd-8673-e75708d63476,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1257421.66191006,233508.421231881
70120,ORCHARD STREET RAVINE,300,System.Byte[],74305.708384,340,QL-D3,1a18b039-3753-497a-99a1-bbe6973bb1ed,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1258230.9490054,200198.485883385
70121,OTHELLO PARK,403,System.Byte[],329440.956566,341,QL-D3,f6e8cc58-7860-4938-ad9a-42bbf56abdfb,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1283552.60964806,198944.96608071
70122,OXBOW PARK,4416,System.Byte[],35415.357111,342,QL-D3,94a6443f-5d20-45a7-b929-205900d6cc58,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1272877.17594647,202349.752906308
70123,PARK HOME CIRCLE,4027,System.Byte[],2827.071548,343,QL-D3,a5fc5343-a185-4168-a6ba-07733272ab5c,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1277734.4060614,247876.648400888
70124,PARKMONT PLACE,4009,System.Byte[],9187.767657,344,QL-D3,09478e5d-586a-4932-8a56-327275ddbaac,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1251826.67998981,237561.7592538
70125,PARSONS GARDENS,324,System.Byte[],19250.91849,345,QL-D3,14fd99c2-9209-42ba-ad45-6fc4af837748,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1262505.54708348,233520.110841051
70126,PELLY PLACE NATURAL AREA,237,System.Byte[],44779.014043,346,QL-D3,d650ad59-762f-4ce5-b993-bb52969db98f,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1255284.2875759,201415.044473886
70127,PENDLETON MILLER PLAYFIELD,373,System.Byte[],329405.938467,347,QL-D3,2d226153-a369-4dad-9ae5-2afc21909eb4,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1277097.42964506,230238.545881882
70128,PICARDO (RAINIE) P-PATCH,4322,System.Byte[],127560.158383,348,QL-D3,e0d92c45-41c7-46c8-8eca-951cb32ce009,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1279070.58088247,254269.138240546
70129,PIERS 62 AND 63,274,System.Byte[],88265.964358,349,QL-D3,690fae2c-5365-4cc7-b83d-e397c5239b87,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1267492.50462922,225682.590098798
70130,PIGEON POINT,282,System.Byte[],1310747.411156,350,QL-D3,29a5c7e3-8ebb-41c0-8a3e-01384fb19675,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1264109.97399272,208345.269458547
70131,PINEHURST PLAYGROUND,382,System.Byte[],54846.539681,351,QL-D3,dfa999f0-6b14-4a29-b92c-c4a959504b1e,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1275798.47194114,264843.184349641
70132,PINEHURST POCKET PARK,4444,System.Byte[],8104.743913,352,QL-D3,2f787422-e607-4c0d-9a33-b7da966eff72,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1277359.00819014,263991.876669049
70133,PIONEER SQUARE,325,System.Byte[],13852.940907,353,QL-D3,2fae96b0-432c-4df1-9b19-eb3c357f08c1,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1270244.68383615,223228.178012878
70134,PIPERS CREEK NATURAL AREA,275,System.Byte[],406754.49024,354,QL-D3,e289a58e-b366-4e0b-bf06-a061e19ea5f3,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1263632.42376673,264633.869807631
70135,PLUM TREE PARK,387,System.Byte[],14397.832322,355,QL-D3,6e5503a9-0d56-4098-8dfb-2c5946327f97,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1278919.44863881,228524.939400971
70136,PLYMOUTH PILLARS PARK,4000,System.Byte[],29733.633179,356,QL-D3,0c7f8107-5c47-47e7-938f-ebc5008046b9,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1271539.90237431,227683.477501214
